"ocr_urls_link","ocr_urls_date_date","ocr_urls_date_user","ocr_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:02 AM","bin22222","Slowly collecting. Potential and Solid stock"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:06 AM","TalkC","K.O or O.K? lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:10 AM","theonestock","https://www.thestar.com.my/news/nation/2021/12/03/selangor-nod-for-ecr...
Selangor nod for ECRL alignment"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:12 AM","theonestock","bin22222
Additionally with the Isola KLCC and the PRIYA affordable housing.
The profit will slowly reflected on the share price soon."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:34 AM","theonestock","Nice, Today market slightly bad."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 10:41 AM","TalkC","run first. Seems like 10 sen coming?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 2:29 PM","TalkC","Sorry loh, u are comparing good stock with rotten one? Seni Jaya uptrend, this OCR gostan trend. Got it?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 5:44 PM","TalkC","congrats for the investors today. lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 6:15 PM","rulethemarket","haha TalkC, are you seeing things on the surface only?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 6, 2021 8:40 PM","canbuyla","@TalkC....I'm not worried at all... thinking to add more tomorrow...u better sell to me ... lol... lol... lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:00 AM","theonestock","https://klse.i3investor.com/blogs/fireinvsting/2021-12-02-story-h15947...
The ONE Property Stock That Everyone Misses
Since the introduction of Budget 2022 – which has not even passed the 3rd reading yet, property stocks were generally hammered down due to lack of catalysts in 2022, and the new virus variant just made it worse. And this is precisely why people had missed this stock right under their radar.
And this stock is the underdog in property segment – OCR GROUP BERHAD.
The company is currently trading at 23.0 cents NTA, which is -30.43% discount on the current share price of 16.0 cents. But discount is not all for this company.
To date, OCR had more than 20 years of experience in the property development, construction and project management consultation (PMC) businesses, and the group had completed over 17 projects with over RM1.0 billion in GDV. Some of the ongoing projects you might have came across includes The Mate in Selangor, Isola @ KLCC, Selayang Industrial Park, and PRIYA Kuantan.
You see, most developers had a plug-and-play model in property development, where they only focus on one type of property development projects, and if the sub-segment is highly competitive, they will suffer. However, this is not the case for OCR. Based on the ongoing projects as well as some projects in the pipeline, OCR is easily one of the most agile property developer market. For example, the group would target the masstige market, a.k.a. Tier-2 hotspots in Klang Valley area instead of fighting head-to-head with the big boys. As a result, Isola @ KLCC and PRIYA Kuantan had over 85% take up rate to date.
OCR also stands out from it peers with its involvement in the ECRL, specifically in the Pahang part – which is the longest part in ECRL. The company had signed a MoU with Perbadanan Kemajuan Negeri Pahang to provide consultation and assistance on Pahang local authority matters and sourcing of suppliers and contractors to meet local content requirements. In fact, the company had an effective stake of 28% in the said joint venture company, and this is expected to bode well for the group once ECRL work official restarted.
And as we know the market is moving towards affordable housing, the group had also a joint venture with Yayasan Pahang to project manage over 25,000 units of affordable homes over the next 15 years. Unlike property development and construction segment of the group, the PMC is more of a pure bottom-line/cash flow generator for them, as the costs incurred are minimal.
Also, the company had a Shah Alam Project in the pipeline, and it will be the single largest project in terms of GDV for the group, which will be at least RM750.0 million. The company had 26.9 acres of land along Persiaran Mohktar Dahari and it is expected to build over 2800 units of affordable homes alongside with a commercial component in the project.
With all the ongoing projects with a total RM325.0 million and over RM1.0 billion GDV worth of projects in their pipeline, the company is only trading at RM109.0 million in market value. Set aside the earnings potential, even the NTA had paid for the company itself. I strongly that believe the value for the company will justify itself in 2022.
Cheers."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:11 AM","TalkC","write so long also no use.. All I know is the share price will gostan. 10 sen? lol.. Dead counter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:25 AM","theonestock","When up to 30cent then is a scam ? hhahha... Typical keyboard warrior."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:30 AM","TalkC","haha, it was a trap.. lol. look at the transaction now..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:35 AM","theonestock","=)"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:36 AM","TalkC","lol.. pity u guys"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:38 AM","theonestock","Tq"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 9:56 AM","bin22222","Seni Jaya uptrend but the counter so many hater, why not comment there but here?
Funny"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 10:04 AM","TalkC","too quiet here.. drop one pencil also can hear clearly.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 10:08 AM","theonestock","=)"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 11:17 AM","TalkC","u can listen it also? LOL.. dont talk about 30 sen 40sen 50sen la.. now 15 sen also insiders wanted to throw.. lol"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 11:43 AM","bin22222","Hahahah, only those who stay condo will complain to those stay banglo.
While those banglo people only smile to those who stay banglo and not making any changes."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 11:51 AM","TalkC","haha, are u a penthouse owner of this stock? LOL"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 12:47 PM","fruitcake","https://www.malaysiastock.biz/Blog/BlogArticle.aspx?tid=25166 who is the author? firefire or gpi capital? laugh die me on what they wrote & recommended."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 1:26 PM","TalkC","what is this about? Unable to access the link. Better copy and paste here. Maybe penthouse owners will getting more and more ""happy"""
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 2:53 PM","rulethemarket","who is the penthouse owner here? :D
TalkC and fruitcake are definitely the condo owner"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 5:12 PM","TalkC","nettting today, tmr goreng bilis. LOL.. 10 sen only can consider to add some.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 5:21 PM","glovehunter22","ppl still throwing ticket?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 6:36 PM","bin22222","looks like share price maintaining"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 6:37 PM","shafiqah93","hold right.. wash condo holders out of the game"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 7, 2021 6:57 PM","shafiqah93","good company will up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 8, 2021 2:52 AM","FIREFIRE","dont know what these guys worry, high nta with recovering prospects :D"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 8, 2021 7:49 AM","lucky8","trend is recovering, hit 20sen first"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 8, 2021 8:50 AM","TalkC","haha.. 10 sen more easier to be met"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=158","Dec 8, 2021 10:03 AM","bin22222","Keep say 10cent but nothing happen. Exactly like the name TalkC"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=159","Dec 8, 2021 10:15 AM","TalkC","coming soon.. just wait and see.. 10 sen and all crunchy bilis will be jumping in the hot oil in the big black wok"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=159","Dec 8, 2021 10:21 AM","rulethemarket","Not sure why TalkC so much against the stock, must have burnt himself earlier"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=159","Dec 8, 2021 10:42 AM","bin22222","burnt himself = Those who bad in risk management"""
